"","V1","V2","V3","V4"
"4803",251.682749760505,251.798045780505,251.913341800505,252.028637820505
"4804",251.682625803023,251.797969848023,251.913313893023,252.028657938023
"4805",251.682501820408,251.797893900408,251.913285980408,252.028678060408
"4806",251.682377812667,251.797817937667,251.913258062667,252.028698187667
"4807",251.682253779808,251.797741959808,251.913230139808,252.028718319808
"4808",251.682129721837,251.797665966837,251.913202211837,252.028738456837
"4809",251.68200563876,251.79758995876,251.91317427876,252.02875859876
"4810",251.681881530586,251.797513935586,251.913146340586,252.028778745586
"4811",251.68175739732,251.79743789732,251.91311839732,252.02879889732
"4812",251.68163323897,251.79736184397,251.91309044897,252.02881905397
"4813",251.681509055542,251.797285775542,251.913062495542,252.028839215542
"4814",251.681384847043,251.797209692043,251.913034537043,252.028859382043
"4815",251.681260613481,251.797133593481,251.913006573481,252.028879553481
"4816",251.681136354862,251.797057479862,251.912978604862,252.028899729862
"4817",251.681012071193,251.796981351193,251.912950631193,252.028919911193
"4818",251.680887762481,251.796905207481,251.912922652481,252.028940097481
"4819",251.680763428733,251.796829048733,251.912894668733,252.028960288733
"4820",251.680639069956,251.796752874956,251.912866679956,252.028980484956
"4821",251.680514686156,251.796676686156,251.912838686156,252.029000686156
"4822",251.680390277341,251.796600482341,251.912810687341,252.029020892341
"4823",251.680265843517,251.796524263517,251.912782683517,252.029041103517
"4824",251.680141384691,251.796448029691,251.912754674691,252.029061319691
"4825",251.680016900871,251.796371780871,251.912726660871,252.029081540871
"4826",251.679892392062,251.796295517062,251.912698642062,252.029101767062
"4827",251.679767858272,251.796219238272,251.912670618272,252.029121998272
"4828",251.679643299508,251.796142944508,251.912642589508,252.029142234508
"4829",251.679518715777,251.796066635777,251.912614555777,252.029162475777
"4830",251.679394107086,251.795990312086,251.912586517086,252.029182722086
"4831",251.679269473441,251.795913973441,251.912558473441,252.029202973441
"4832",251.679144814849,251.795837619849,251.912530424849,252.029223229849
"4833",251.679020131317,251.795761251317,251.912502371317,252.029243491317
"4834",251.678895422853,251.795684867853,251.912474312853,252.029263757853
"4835",251.678770689462,251.795608469462,251.912446249462,252.029284029462
"4836",251.678645931152,251.795532056152,251.912418181152,252.029304306152
"4837",251.67852114793,251.79545562793,251.91239010793,252.02932458793
"4838",251.678396339803,251.795379184803,251.912362029803,252.029344874803
"4839",251.678271506777,251.795302726777,251.912333946777,252.029365166777
"4840",251.678146648859,251.795226253859,251.912305858859,252.029385463859
"4841",251.678021766057,251.795149766057,251.912277766057,252.029405766057
"4842",251.677896858377,251.795073263377,251.912249668377,252.029426073377
"4843",251.677771925826,251.794996745826,251.912221565826,252.029446385826
"4844",251.677646968411,251.794920213411,251.912193458411,252.029466703411
"4845",251.677521986138,251.794843666138,251.912165346138,252.029487026138
"4846",251.677396979015,251.794767104015,251.912137229015,252.029507354015
"4847",251.677271947049,251.794690527049,251.912109107049,252.029527687049
"4848",251.677146890246,251.794613935246,251.912080980246,252.029548025246
"4849",251.677021808613,251.794537328613,251.912052848613,252.029568368613
"4850",251.676896702157,251.794460707157,251.912024712157,252.029588717157
"4851",251.676771570886,251.794384070886,251.911996570886,252.029609070886
"4852",251.676646414805,251.794307419805,251.911968424805,252.029629429805
"4853",251.676521233922,251.794230753922,251.911940273922,252.029649793922
"4854",251.676396028243,251.794154073243,251.911912118243,252.029670163243
"4855",251.676270797777,251.794077377777,251.911883957777,252.029690537777
"4856",251.676145542528,251.794000667528,251.911855792528,252.029710917528
"4857",251.676020262505,251.793923942505,251.911827622505,252.029731302505
"4858",251.675894957713,251.793847202713,251.911799447713,252.029751692713
"4859",251.675769628161,251.793770448161,251.911771268161,252.029772088161
"4860",251.675644273855,251.793693678855,251.911743083855,252.029792488855
"4861",251.675518894801,251.793616894801,251.911714894801,252.029812894801
"4862",251.675393491007,251.793540096007,251.911686701007,252.029833306007
"4863",251.675268062479,251.793463282479,251.911658502479,252.029853722479
"4864",251.675142609225,251.793386454225,251.911630299225,252.029874144225
"4865",251.675017131251,251.793309611251,251.911602091251,252.029894571251
"4866",251.674891628564,251.793232753564,251.911573878564,252.029915003564
"4867",251.674766101171,251.793155881171,251.911545661171,252.029935441171
"4868",251.674640549078,251.793078994078,251.911517439078,252.029955884078
"4869",251.674514972294,251.793002092294,251.911489212294,252.029976332294
"4870",251.674389370824,251.792925175824,251.911460980824,252.029996785824
"4871",251.674263744675,251.792848244675,251.911432744675,252.030017244675
"4872",251.674138093854,251.792771298854,251.911404503854,252.030037708854
"4873",251.674012418369,251.792694338369,251.911376258369,252.030058178369
"4874",251.673886718225,251.792617363225,251.911348008225,252.030078653225
"4875",251.673760993431,251.792540373431,251.911319753431,252.030099133431
"4876",251.673635243992,251.792463368992,251.911291493992,252.030119618992
"4877",251.673509469916,251.792386349916,251.911263229916,252.030140109916
"4878",251.673383671209,251.792309316209,251.911234961209,252.030160606209
"4879",251.673257847878,251.792232267878,251.911206687878,252.030181107878
"4880",251.673131999931,251.792155204931,251.911178409931,252.030201614931
"4881",251.673006127373,251.792078127373,251.911150127373,252.030222127373
"4882",251.672880230212,251.792001035212,251.911121840212,252.030242645212
"4883",251.672754308456,251.791923928456,251.911093548456,252.030263168456
"4884",251.672628362109,251.791846807109,251.911065252109,252.030283697109
"4885",251.67250239118,251.79176967118,251.91103695118,252.03030423118
"4886",251.672376395676,251.791692520676,251.911008645676,252.030324770676
"4887",251.672250375603,251.791615355603,251.910980335603,252.030345315603
"4888",251.672124330967,251.791538175967,251.910952020967,252.030365865967
"4889",251.671998261777,251.791460981777,251.910923701777,252.030386421777
"4890",251.671872168038,251.791383773038,251.910895378038,252.030406983038
"4891",251.671746049758,251.791306549758,251.910867049758,252.030427549758
"4892",251.671619906943,251.791229311943,251.910838716943,252.030448121943
"4893",251.671493739601,251.791152059601,251.910810379601,252.030468699601
"4894",251.671367547738,251.791074792738,251.910782037738,252.030489282738
"4895",251.67124133136,251.79099751136,251.91075369136,252.03050987136
"4896",251.671115090476,251.790920215476,251.910725340476,252.030530465476
"4897",251.670988825091,251.790842905091,251.910696985091,252.030551065091
"4898",251.670862535213,251.790765580213,251.910668625213,252.030571670213
"4899",251.670736220849,251.790688240849,251.910640260849,252.030592280849
"4900",251.670609882004,251.790610887004,251.910611892004,252.030612897004
"4901",251.670483518687,251.790533518687,251.910583518687,252.030633518687
"4902",251.670357130904,251.790456135904,251.910555140904,252.030654145904
"4903",251.670230718661,251.790378738661,251.910526758661,252.030674778661
"4904",251.670104281966,251.790301326966,251.910498371966,252.030695416966
"4905",251.669977820826,251.790223900826,251.910469980826,252.030716060826
"4906",251.669851335247,251.790146460247,251.910441585247,252.030736710247
"4907",251.669724825236,251.790069005236,251.910413185236,252.030757365236
"4908",251.669598290801,251.789991535801,251.910384780801,252.030778025801
"4909",251.669471731947,251.789914051947,251.910356371947,252.030798691947
"4910",251.669345148682,251.789836553682,251.910327958682,252.030819363682
"4911",251.669218541013,251.789759041013,251.910299541013,252.030840041013
"4912",251.669091908946,251.789681513946,251.910271118946,252.030860723946
"4913",251.668965252489,251.789603972489,251.910242692489,252.030881412489
"4914",251.668838571647,251.789526416647,251.910214261647,252.030902106647
"4915",251.668711866429,251.789448846429,251.910185826429,252.030922806429
"4916",251.66858513684,251.78937126184,251.91015738684,252.03094351184
"4917",251.668458382888,251.789293662888,251.910128942888,252.030964222888
"4918",251.66833160458,251.78921604958,251.91010049458,252.03098493958
"4919",251.668204801922,251.789138421922,251.910072041922,252.031005661922
"4920",251.668077974921,251.789060779921,251.910043584921,252.031026389921
"4921",251.667951123585,251.788983123585,251.910015123585,252.031047123585
"4922",251.667824247919,251.788905452919,251.909986657919,252.031067862919
"4923",251.667697347931,251.788827767931,251.909958187931,252.031088607931
"4924",251.667570423627,251.788750068627,251.909929713627,252.031109358627
"4925",251.667443475015,251.788672355015,251.909901235015,252.031130115015
"4926",251.667316502101,251.788594627101,251.909872752101,252.031150877101
"4927",251.667189504893,251.788516884893,251.909844264893,252.031171644893
"4928",251.667062483396,251.788439128396,251.909815773396,252.031192418396
"4929",251.666935437618,251.788361357618,251.909787277618,252.031213197618
"4930",251.666808367566,251.788283572566,251.909758777566,252.031233982566
"4931",251.666681273246,251.788205773246,251.909730273246,252.031254773246
"4932",251.666554154665,251.788127959665,251.909701764665,252.031275569665
"4933",251.666427011831,251.788050131831,251.909673251831,252.031296371831
"4934",251.666299844749,251.787972289749,251.909644734749,252.031317179749
"4935",251.666172653427,251.787894433427,251.909616213427,252.031337993427
"4936",251.666045437872,251.787816562872,251.909587687872,252.031358812872
"4937",251.66591819809,251.787738678091,251.909559158091,252.03137963809
"4938",251.665790934089,251.787660779089,251.909530624089,252.031400469089
"4939",251.665663645875,251.787582865875,251.909502085875,252.031421305875
"4940",251.665536333455,251.787504938455,251.909473543455,252.031442148455
"4941",251.665408996835,251.787426996835,251.909444996835,252.031462996835
"4942",251.665281636023,251.787349041024,251.909416446023,252.031483851023
"4943",251.665154251026,251.787271071026,251.909387891026,252.031504711026
"4944",251.66502684185,251.78719308685,251.90935933185,252.03152557685
"4945",251.664899408502,251.787115088502,251.909330768502,252.031546448502
"4946",251.664771950989,251.787037075989,251.909302200989,252.031567325989
"4947",251.664644469318,251.786959049318,251.909273629318,252.031588209318
"4948",251.664516963496,251.786881008496,251.909245053496,252.031609098496
"4949",251.664389433528,251.786802953528,251.909216473528,252.031629993528
"4950",251.664261879424,251.786724884424,251.909187889424,252.031650894424
"4951",251.664134301188,251.786646801188,251.909159301188,252.031671801188
"4952",251.664006698828,251.786568703828,251.909130708828,252.031692713828
"4953",251.663879072351,251.786490592351,251.909102112351,252.031713632351
"4954",251.663751421764,251.786412466764,251.909073511764,252.031734556764
"4955",251.663623747073,251.786334327073,251.909044907073,252.031755487073
"4956",251.663496048285,251.786256173285,251.909016298285,252.031776423285
"4957",251.663368325407,251.786178005407,251.908987685407,252.031797365407
"4958",251.663240578446,251.786099823446,251.908959068446,252.031818313446
"4959",251.663112807409,251.786021627409,251.908930447409,252.031839267409
"4960",251.662985012303,251.785943417303,251.908901822303,252.031860227303
"4961",251.662857193133,251.785865193133,251.908873193133,252.031881193133
"4962",251.662729349908,251.785786954908,251.908844559908,252.031902164908
"4963",251.662601482634,251.785708702634,251.908815922634,252.031923142634
"4964",251.662473591318,251.785630436318,251.908787281318,252.031944126318
"4965",251.662345675967,251.785552155967,251.908758635967,252.031965115967
"4966",251.662217736587,251.785473861587,251.908729986587,252.031986111587
"4967",251.662089773185,251.785395553185,251.908701333185,252.032007113185
"4968",251.661961785768,251.785317230768,251.908672675768,252.032028120768
"4969",251.661833774343,251.785238894343,251.908644014343,252.032049134343
"4970",251.661705738917,251.785160543917,251.908615348917,252.032070153917
"4971",251.661577679497,251.785082179497,251.908586679497,252.032091179497
"4972",251.661449596089,251.785003801089,251.908558006089,252.032112211089
"4973",251.6613214887,251.7849254087,251.9085293287,252.0321332487
"4974",251.661193357337,251.784847002337,251.908500647337,252.032154292337
"4975",251.661065202007,251.784768582007,251.908471962007,252.032175342007
"4976",251.660937022717,251.784690147717,251.908443272717,252.032196397717
"4977",251.660808819473,251.784611699473,251.908414579473,252.032217459473
"4978",251.660680592282,251.784533237282,251.908385882282,252.032238527282
"4979",251.660552341152,251.784454761152,251.908357181152,252.032259601152
"4980",251.660424066088,251.784376271088,251.908328476088,252.032280681088
"4981",251.660295767098,251.784297767098,251.908299767098,252.032301767098
"4982",251.660167444189,251.784219249189,251.908271054189,252.032322859189
"4983",251.660039097367,251.784140717367,251.908242337367,252.032343957367
"4984",251.659910726639,251.784062171639,251.908213616639,252.032365061639
"4985",251.659782332012,251.783983612012,251.908184892012,252.032386172012
"4986",251.659653913493,251.783905038493,251.908156163493,252.032407288493
"4987",251.659525471089,251.783826451089,251.908127431089,252.032428411089
"4988",251.659397004806,251.783747849806,251.908098694806,252.032449539806
"4989",251.659268514651,251.783669234651,251.908069954651,252.032470674651
"4990",251.659140000631,251.783590605631,251.908041210631,252.032491815631
"4991",251.659011462753,251.783511962753,251.908012462753,252.032512962753
"4992",251.658882901024,251.783433306024,251.907983711024,252.032534116024
"4993",251.65875431545,251.78335463545,251.90795495545,252.03255527545
"4994",251.658625706039,251.783275951039,251.907926196039,252.032576441039
"4995",251.658497072796,251.783197252796,251.907897432796,252.032597612796
"4996",251.658368415729,251.78311854073,251.907868665729,252.032618790729
"4997",251.658239734846,251.783039814846,251.907839894846,252.032639974846
"4998",251.658111030151,251.782961075151,251.907811120151,252.032661165151
"4999",251.657982301653,251.782882321653,251.907782341653,252.032682361653
"5000",251.657853549358,251.782803554358,251.907753559358,252.032703564358
"5001",251.657724773273,251.782724773273,251.907724773273,252.032724773273
"5002",251.657595973404,251.782645978404,251.907695983404,252.032745988404
"5003",251.657467149759,251.782567169759,251.907667189759,252.032767209759
"5004",251.657338302345,251.782488347345,251.907638392345,252.032788437345
"5005",251.657209431167,251.782409511167,251.907609591167,252.032809671167
"5006",251.657080536233,251.782330661233,251.907580786233,252.032830911233
"5007",251.656951617551,251.78225179755,251.90755197755,252.03285215755
"5008",251.656822675125,251.782172920125,251.907523165125,252.032873410125
"5009",251.656693708964,251.782094028964,251.907494348964,252.032894668964
"5010",251.656564719074,251.782015124074,251.907465529074,252.032915934074
"5011",251.656435705462,251.781936205462,251.907436705462,252.032937205462
"5012",251.656306668135,251.781857273135,251.907407878135,252.032958483135
"5013",251.656177607099,251.781778327099,251.907379047099,252.032979767099
"5014",251.656048522361,251.781699367361,251.907350212361,252.033001057361
"5015",251.655919413929,251.781620393929,251.907321373929,252.033022353929
"5016",251.655790281808,251.781541406808,251.907292531808,252.033043656808
"5017",251.655661126006,251.781462406006,251.907263686006,252.033064966006
"5018",251.65553194653,251.78138339153,251.90723483653,252.03308628153
"5019",251.655402743386,251.781304363386,251.907205983386,252.033107603386
"5020",251.655273516581,251.781225321581,251.907177126581,252.033128931581
"5021",251.655144266122,251.781146266122,251.907148266122,252.033150266122
"5022",251.655014992016,251.781067197016,251.907119402015,252.033171607016
"5023",251.654885694269,251.780988114269,251.907090534269,252.033192954269
"5024",251.654756372888,251.780909017888,251.907061662888,252.033214307888
"5025",251.65462702788,251.78082990788,251.90703278788,252.03323566788
"5026",251.654497659252,251.780750784252,251.907003909252,252.033257034252
"5027",251.654368267011,251.780671647011,251.906975027011,252.033278407011
"5028",251.654238851163,251.780592496163,251.906946141163,252.033299786163
"5029",251.654109411716,251.780513331716,251.906917251716,252.033321171716
"5030",251.653979948675,251.780434153675,251.906888358675,252.033342563675
"5031",251.653850462049,251.780354962049,251.906859462049,252.033363962049
"5032",251.653720951843,251.780275756843,251.906830561842,252.033385366843
"5033",251.653591418064,251.780196538064,251.906801658064,252.033406778064
"5034",251.653461860719,251.780117305719,251.906772750719,252.033428195719
"5035",251.653332279815,251.780038059815,251.906743839815,252.033449619815
"5036",251.653202675359,251.779958800359,251.906714925359,252.033471050359
"5037",251.653073047358,251.779879527358,251.906686007358,252.033492487358
"5038",251.652943395818,251.779800240818,251.906657085818,252.033513930818
"5039",251.652813720746,251.779720940746,251.906628160746,252.033535380746
"5040",251.652684022148,251.779641627149,251.906599232148,252.033556837148
"5041",251.652554300033,251.779562300033,251.906570300033,252.033578300033
"5042",251.652424554406,251.779482959406,251.906541364406,252.033599769406
"5043",251.652294785274,251.779403605274,251.906512425274,252.033621245274
"5044",251.652164992644,251.779324237644,251.906483482644,252.033642727644
"5045",251.652035176523,251.779244856523,251.906454536523,252.033664216523
"5046",251.651905336918,251.779165461918,251.906425586918,252.033685711918
"5047",251.651775473834,251.779086053834,251.906396633834,252.033707213834
"5048",251.65164558728,251.77900663228,251.90636767728,252.03372872228
"5049",251.651515677262,251.778927197262,251.906338717262,252.033750237262
"5050",251.651385743787,251.778847748787,251.906309753787,252.033771758787
"5051",251.651255786861,251.778768286861,251.906280786861,252.033793286861
"5052",251.651125806491,251.778688811491,251.906251816491,252.033814821491
"5053",251.650995802685,251.778609322685,251.906222842685,252.033836362685
"5054",251.650865775448,251.778529820448,251.906193865448,252.033857910448
"5055",251.650735724787,251.778450304787,251.906164884787,252.033879464787
"5056",251.65060565071,251.77837077571,251.90613590071,252.03390102571
"5057",251.650475553224,251.778291233224,251.906106913224,252.033922593224
"5058",251.650345432334,251.778211677334,251.906077922334,252.033944167334
"5059",251.650215288048,251.778132108048,251.906048928048,252.033965748048
"5060",251.650085120372,251.778052525372,251.906019930372,252.033987335372
"5061",251.649954929313,251.777972929313,251.905990929313,252.034008929313
"5062",251.649824714879,251.777893319879,251.905961924879,252.034030529879
"5063",251.649694477075,251.777813697075,251.905932917075,252.034052137075
"5064",251.649564215909,251.777734060909,251.905903905909,252.034073750909
"5065",251.649433931387,251.777654411387,251.905874891387,252.034095371387
"5066",251.649303623516,251.777574748516,251.905845873516,252.034116998516
"5067",251.649173292304,251.777495072303,251.905816852303,252.034138632303
"5068",251.649042937755,251.777415382755,251.905787827755,252.034160272755
"5069",251.648912559878,251.777335679878,251.905758799878,252.034181919878
"5070",251.64878215868,251.77725596368,251.90572976868,252.03420357368
"5071",251.648651734166,251.777176234166,251.905700734166,252.034225234166
"5072",251.648521286344,251.777096491344,251.905671696344,252.034246901344
"5073",251.648390815221,251.777016735221,251.905642655221,252.034268575221
"5074",251.648260320802,251.776936965802,251.905613610802,252.034290255802
"5075",251.648129803096,251.776857183096,251.905584563096,252.034311943096
"5076",251.647999262109,251.776777387109,251.905555512109,252.034333637109
"5077",251.647868697847,251.776697577847,251.905526457847,252.034355337847
"5078",251.647738110317,251.776617755317,251.905497400317,252.034377045317
"5079",251.647607499527,251.776537919527,251.905468339527,252.034398759527
"5080",251.647476865482,251.776458070482,251.905439275482,252.034420480482
"5081",251.64734620819,251.77637820819,251.90541020819,252.03444220819
"5082",251.647215527657,251.776298332657,251.905381137657,252.034463942657
"5083",251.647084823891,251.776218443891,251.905352063891,252.034485683891
"5084",251.646954096897,251.776138541897,251.905322986897,252.034507431897
"5085",251.646823346683,251.776058626683,251.905293906683,252.034529186683
"5086",251.646692573256,251.775978698256,251.905264823256,252.034550948256
"5087",251.646561776621,251.775898756621,251.905235736621,252.034572716621
"5088",251.646430956787,251.775818801787,251.905206646787,252.034594491787
"5089",251.646300113759,251.775738833759,251.905177553759,252.034616273759
"5090",251.646169247545,251.775658852545,251.905148457545,252.034638062545
"5091",251.646038358151,251.775578858151,251.905119358151,252.034659858151
"5092",251.645907445584,251.775498850584,251.905090255584,252.034681660584
"5093",251.64577650985,251.77541882985,251.90506114985,252.03470346985
"5094",251.645645550958,251.775338795958,251.905032040958,252.034725285958
"5095",251.645514568912,251.775258748912,251.905002928912,252.034747108912
"5096",251.64538356372,251.77517868872,251.90497381372,252.03476893872
"5097",251.64525253539,251.77509861539,251.90494469539,252.03479077539
"5098",251.645121483926,251.775018528926,251.904915573926,252.034812618926
"5099",251.644990409337,251.774938429337,251.904886449337,252.034834469337
"5100",251.644859311629,251.774858316629,251.904857321629,252.034856326629
"5101",251.644728190809,251.774778190809,251.904828190809,252.034878190809
"5102",251.644597046883,251.774698051883,251.904799056883,252.034900061883
"5103",251.644465879859,251.774617899859,251.904769919859,252.034921939859
"5104",251.644334689742,251.774537734742,251.904740779742,252.034943824742
"5105",251.644203476541,251.774457556541,251.904711636541,252.034965716541
"5106",251.644072240261,251.774377365261,251.904682490261,252.034987615261
"5107",251.643940980909,251.774297160909,251.904653340909,252.035009520909
"5108",251.643809698492,251.774216943492,251.904624188492,252.035031433492
"5109",251.643678393017,251.774136713017,251.904595033017,252.035053353017
"5110",251.643547064491,251.774056469491,251.904565874491,252.035075279491
"5111",251.64341571292,251.77397621292,251.90453671292,252.03509721292
"5112",251.643284338311,251.773895943311,251.904507548311,252.035119153311
"5113",251.64315294067,251.77381566067,251.90447838067,252.03514110067
"5114",251.643021520006,251.773735365006,251.904449210006,252.035163055006
"5115",251.642890076323,251.773655056323,251.904420036323,252.035185016323
"5116",251.64275860963,251.77357473463,251.90439085963,252.03520698463
"5117",251.642627119932,251.773494399932,251.904361679932,252.035228959932
"5118",251.642495607237,251.773414052237,251.904332497237,252.035250942237
"5119",251.642364071551,251.773333691551,251.904303311551,252.035272931551
"5120",251.642232512881,251.773253317881,251.904274122881,252.035294927881
"5121",251.642100931234,251.773172931234,251.904244931234,252.035316931234
"5122",251.641969326616,251.773092531616,251.904215736616,252.035338941616
"5123",251.641837699034,251.773012119034,251.904186539034,252.035360959034
"5124",251.641706048496,251.772931693496,251.904157338496,252.035382983496
"5125",251.641574375007,251.772851255007,251.904128135007,252.035405015007
"5126",251.641442678575,251.772770803575,251.904098928575,252.035427053575
"5127",251.641310959205,251.772690339205,251.904069719205,252.035449099205
"5128",251.641179216906,251.772609861906,251.904040506906,252.035471151906
"5129",251.641047451684,251.772529371684,251.904011291684,252.035493211684
"5130",251.640915663544,251.772448868544,251.903982073544,252.035515278544
"5131",251.640783852495,251.772368352495,251.903952852495,252.035537352495
"5132",251.640652018543,251.772287823543,251.903923628543,252.035559433543
"5133",251.640520161695,251.772207281695,251.903894401695,252.035581521695
"5134",251.640388281956,251.772126726956,251.903865171956,252.035603616956
"5135",251.640256379335,251.772046159335,251.903835939335,252.035625719335
"5136",251.640124453838,251.771965578838,251.903806703838,252.035647828838
"5137",251.639992505471,251.771884985471,251.903777465471,252.035669945471
"5138",251.639860534242,251.771804379242,251.903748224242,252.035692069242
"5139",251.639728540156,251.771723760156,251.903718980156,252.035714200156
"5140",251.639596523222,251.771643128222,251.903689733222,252.035736338222
"5141",251.639464483445,251.771562483445,251.903660483445,252.035758483445
"5142",251.639332420832,251.771481825832,251.903631230832,252.035780635832
"5143",251.63920033539,251.77140115539,251.90360197539,252.03580279539
"5144",251.639068227125,251.771320472125,251.903572717125,252.035824962125
"5145",251.638936096046,251.771239776046,251.903543456046,252.035847136046
"5146",251.638803942157,251.771159067157,251.903514192157,252.035869317157
"5147",251.638671765466,251.771078345466,251.903484925466,252.035891505466
"5148",251.63853956598,251.77099761098,251.90345565598,252.03591370098
"5149",251.638407343705,251.770916863705,251.903426383705,252.035935903705
"5150",251.638275098648,251.770836103648,251.903397108648,252.035958113648
"5151",251.638142830816,251.770755330816,251.903367830816,252.035980330816
"5152",251.638010540216,251.770674545215,251.903338550215,252.036002555215
"5153",251.637878226853,251.770593746853,251.903309266853,252.036024786853
"5154",251.637745890736,251.770512935736,251.903279980736,252.036047025736
"5155",251.63761353187,251.77043211187,251.90325069187,252.03606927187
"5156",251.637481150263,251.770351275263,251.903221400263,252.036091525263
"5157",251.637348745921,251.770270425921,251.903192105921,252.036113785921
"5158",251.637216318851,251.770189563851,251.903162808851,252.036136053851
"5159",251.637083869059,251.770108689059,251.903133509059,252.036158329059
"5160",251.636951396553,251.770027801553,251.903104206553,252.036180611553
"5161",251.636818901339,251.769946901339,251.903074901339,252.036202901339
"5162",251.636686383423,251.769865988423,251.903045593423,252.036225198423
"5163",251.636553842813,251.769785062813,251.903016282813,252.036247502813
"5164",251.636421279515,251.769704124515,251.902986969515,252.036269814515
"5165",251.636288693536,251.769623173536,251.902957653536,252.036292133536
"5166",251.636156084883,251.769542209883,251.902928334883,252.036314459883
"5167",251.636023453562,251.769461233562,251.902899013562,252.036336793562
"5168",251.63589079958,251.76938024458,251.90286968958,252.03635913458
"5169",251.635758122944,251.769299242944,251.902840362944,252.036381482944
"5170",251.635625423661,251.769218228661,251.902811033661,252.036403838661
"5171",251.635492701736,251.769137201736,251.902781701736,252.036426201736
"5172",251.635359957178,251.769056162178,251.902752367178,252.036448572178
"5173",251.635227189992,251.768975109992,251.902723029992,252.036470949992
"5174",251.635094400186,251.768894045186,251.902693690186,252.036493335186
"5175",251.634961587766,251.768812967766,251.902664347766,252.036515727766
"5176",251.634828752738,251.768731877738,251.902635002738,252.036538127738
"5177",251.63469589511,251.76865077511,251.90260565511,252.03656053511
"5178",251.634563014888,251.768569659888,251.902576304888,252.036582949888
"5179",251.63443011208,251.76848853208,251.90254695208,252.03660537208
"5180",251.634297186691,251.768407391691,251.902517596691,252.036627801691
"5181",251.634164238728,251.768326238728,251.902488238728,252.036650238728
"5182",251.634031268198,251.768245073198,251.902458878198,252.036672683198
"5183",251.633898275108,251.768163895108,251.902429515108,252.036695135108
"5184",251.633765259465,251.768082704465,251.902400149465,252.036717594465
"5185",251.633632221274,251.768001501274,251.902370781274,252.036740061274
"5186",251.633499160544,251.767920285544,251.902341410544,252.036762535544
"5187",251.63336607728,251.76783905728,251.90231203728,252.03678501728
"5188",251.63323297149,251.76775781649,251.90228266149,252.03680750649
"5189",251.63309984318,251.76767656318,251.90225328318,252.03683000318
"5190",251.632966692356,251.767595297356,251.902223902356,252.036852507356
"5191",251.632833519026,251.767514019026,251.902194519026,252.036875019026
"5192",251.632700323196,251.767432728196,251.902165133196,252.036897538196
"5193",251.632567104873,251.767351424873,251.902135744873,252.036920064873
"5194",251.632433864063,251.767270109063,251.902106354063,252.036942599063
"5195",251.632300600773,251.767188780773,251.902076960773,252.036965140774
"5196",251.632167315011,251.767107440011,251.902047565011,252.036987690011
"5197",251.632034006782,251.767026086782,251.902018166782,252.037010246782
"5198",251.631900676094,251.766944721094,251.901988766094,252.037032811094
"5199",251.631767322953,251.766863342953,251.901959362953,252.037055382953
"5200",251.631633947365,251.766781952365,251.901929957365,252.037077962365
"5201",251.631500549338,251.766700549338,251.901900549338,252.037100549338
"5202",251.631367128878,251.766619133878,251.901871138878,252.037123143878
"5203",251.631233685992,251.766537705992,251.901841725992,252.037145745992
"5204",251.631100220687,251.766456265687,251.901812310687,252.037168355687
"5205",251.630966732969,251.766374812969,251.901782892969,252.037190972969
"5206",251.630833222844,251.766293347844,251.901753472844,252.037213597844
"5207",251.630699690321,251.766211870321,251.901724050321,252.037236230321
"5208",251.630566135405,251.766130380405,251.901694625405,252.037258870405
"5209",251.630432558103,251.766048878103,251.901665198103,252.037281518103
"5210",251.630298958421,251.765967363421,251.901635768421,252.037304173421
"5211",251.630165336367,251.765885836367,251.901606336367,252.037326836367
"5212",251.630031691948,251.765804296948,251.901576901948,252.037349506948
"5213",251.629898025169,251.765722745169,251.901547465169,252.037372185169
"5214",251.629764336037,251.765641181037,251.901518026037,252.037394871037
"5215",251.62963062456,251.76555960456,251.90148858456,252.03741756456
"5216",251.629496890744,251.765478015744,251.901459140744,252.037440265744
"5217",251.629363134595,251.765396414595,251.901429694595,252.037462974595
"5218",251.629229356121,251.765314801121,251.901400246121,252.037485691121
"5219",251.629095555327,251.765233175327,251.901370795327,252.037508415327
"5220",251.628961732221,251.765151537221,251.901341342221,252.037531147221
"5221",251.62882788681,251.76506988681,251.90131188681,252.03755388681
"5222",251.6286940191,251.7649882241,251.9012824291,252.0375766341
"5223",251.628560129097,251.764906549097,251.901252969097,252.037599389097
"5224",251.628426216809,251.764824861809,251.901223506809,252.037622151809
"5225",251.628292282242,251.764743162242,251.901194042242,252.037644922242
"5226",251.628158325403,251.764661450403,251.901164575403,252.037667700403
"5227",251.628024346298,251.764579726298,251.901135106298,252.037690486298
"5228",251.627890344935,251.764497989935,251.901105634935,252.037713279935
"5229",251.627756321319,251.764416241319,251.901076161319,252.037736081319
"5230",251.627622275458,251.764334480458,251.901046685458,252.037758890458
"5231",251.627488207358,251.764252707358,251.901017207358,252.037781707358
"5232",251.627354117026,251.764170922026,251.900987727026,252.037804532026
"5233",251.627220004469,251.764089124469,251.900958244469,252.037827364469
"5234",251.627085869692,251.764007314692,251.900928759692,252.037850204692
"5235",251.626951712704,251.763925492704,251.900899272704,252.037873052704
"5236",251.626817533511,251.763843658511,251.900869783511,252.037895908511
"5237",251.626683332119,251.763761812119,251.900840292119,252.037918772119
"5238",251.626549108534,251.763679953534,251.900810798534,252.037941643534
"5239",251.626414862765,251.763598082765,251.900781302765,252.037964522765
